OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,CostPrice,SellingPrice,SalesAmount,Profit
ORD8186,2025-03-30,CUST1096,PROD2045,3,0.21,774.06,1037.2404,2458.259748,623.737548
ORD8187,2022-07-30,CUST1033,PROD2035,6,0.27,422.36,473.04320000000007,2071.9292160000005,221.99241600000025
ORD8188,2023-08-30,CUST1040,PROD2040,5,0.07,508.87,641.1762,2981.4693299999994,615.2238299999999
ORD8189,2024-03-17,CUST1081,PROD2035,2,0.08,422.36,591.304,1087.99936,310.85695999999996
ORD8190,2022-02-08,CUST1023,PROD2008,4,0.02,607.17,746.8190999999999,2927.530872,547.4244719999999
ORD8191,2025-03-20,CUST1084,PROD2027,7,0.01,941.89,1092.5924,7571.6653320000005,1044.367632
ORD8192,2024-09-13,CUST1088,PROD2020,9,0.21,235.95,351.5655,2499.630705,822.0262049999999
ORD8193,2022-04-08,CUST1028,PROD2015,5,0.05,992.43,1250.4618,5939.69355,1225.6510500000004
ORD8194,2024-09-20,CUST1043,PROD2030,2,0.15,895.43,1217.7848000000001,2070.23416,548.0031600000003
ORD8195,2025-06-30,CUST1053,PROD2006,8,0.14,823.36,930.3967999999999,6401.129983999999,736.413183999999
ORD8196,2024-09-13,CUST1099,PROD2008,8,0.14,607.17,904.6832999999999,6224.221103999999,2046.8915039999997
ORD8197,2023-09-08,CUST1019,PROD2046,8,0.26,428.69,480.13280000000003,2842.386176,304.5413760000002
ORD8198,2024-12-01,CUST1000,PROD2006,9,0.13,823.36,963.3312,7542.883295999999,1095.9744959999996
ORD8199,2024-06-08,CUST1063,PROD2036,9,0.27,664.64,731.104,4803.35328,436.66848000000033
ORD8200,2022-12-31,CUST1066,PROD2019,6,0.25,126.81,162.3168,730.4256,159.7806
ORD8201,2025-06-14,CUST1071,PROD2035,4,0.11,422.36,565.9624,2014.826144,511.224544
ORD8202,2023-07-12,CUST1071,PROD2014,3,0.22,477.42,601.5492,1407.6251280000001,290.46232800000007
ORD8203,2023-08-16,CUST1022,PROD2018,3,0.03,212.34,293.0292,852.714972,234.80557199999998
ORD8204,2024-02-25,CUST1007,PROD2018,7,0.14,212.34,307.893,1853.5158599999997,575.2290599999998
ORD8205,2023-02-10,CUST1055,PROD2037,2,0.14,624.76,693.4836,1192.791792,118.20459200000006
ORD8206,2023-02-05,CUST1019,PROD2001,7,0.04,687.8,901.018,6054.8409599999995,1432.8249600000004
ORD8207,2022-04-02,CUST1069,PROD2010,2,0.19,406.42,560.8596,908.5925520000001,250.192152
ORD8208,2022-09-13,CUST1015,PROD2049,4,0.24,779.77,1037.0941,3152.766064,782.2652640000001
ORD8209,2024-07-26,CUST1009,PROD2014,2,0.2,477.42,668.388,1069.4208,305.5488
ORD8210,2023-04-23,CUST1055,PROD2007,2,0.08,187.63,279.5687,514.4064079999999,169.167208
ORD8211,2022-10-09,CUST1083,PROD2047,8,0.16,291.98,417.5314,2805.811008,843.7054079999999
ORD8212,2022-12-16,CUST1056,PROD2042,4,0.04,571.71,851.8479000000001,3271.095936,1075.7295360000003
ORD8213,2022-10-16,CUST1078,PROD2039,8,0.11,813.79,1147.4439,8169.800568,2375.615768
ORD8214,2022-08-03,CUST1036,PROD2010,4,0.25,406.42,573.0522,1719.1565999999998,499.89659999999986
ORD8215,2022-02-27,CUST1025,PROD2021,8,0.19,462.61,527.3754,3417.392592,419.679792
ORD8216,2025-10-05,CUST1000,PROD2035,9,0.06,422.36,468.81960000000004,3966.213816,393.0482160000002
ORD8217,2024-06-23,CUST1033,PROD2027,8,0.06,941.89,1036.0790000000002,7791.314080000001,708.3012800000014
ORD8218,2023-07-03,CUST1054,PROD2006,6,0.11,823.36,1136.2368,6067.5045119999995,1670.7621119999994
ORD8219,2022-04-30,CUST1009,PROD2046,4,0.11,428.69,480.13280000000003,1709.272768,183.13636800000012
ORD8220,2024-12-03,CUST1009,PROD2027,6,0.08,941.89,1186.7814,6551.033328000001,1351.8005280000004
ORD8221,2024-11-08,CUST1077,PROD2025,1,0.13,667.43,921.0533999999999,801.3164579999999,220.65235799999996
ORD8222,2025-02-25,CUST1051,PROD2043,7,0.01,301.26,418.75139999999993,2901.9472019999994,814.2154019999997
ORD8223,2025-05-24,CUST1069,PROD2001,6,0.22,687.8,962.9199999999998,4506.465599999999,1287.5615999999995
ORD8224,2022-03-22,CUST1087,PROD2011,3,0.23,152.78,216.9476,501.148956,148.22715599999998
ORD8225,2022-05-25,CUST1046,PROD2031,7,0.22,277.75,369.4075,2016.96495,500.4499500000002
ORD8226,2024-01-25,CUST1090,PROD2012,4,0.24,117.79,151.94910000000002,461.925264,103.84366400000003
ORD8227,2025-02-02,CUST1006,PROD2013,2,0.21,874.42,988.0945999999999,1561.1894679999998,179.6058679999999
ORD8228,2025-08-29,CUST1078,PROD2038,1,0.07,324.02,421.226,391.74017999999995,90.40158000000001
ORD8229,2022-02-15,CUST1073,PROD2001,7,0.01,687.8,797.8479999999998,5529.086639999999,762.6326399999992
ORD8230,2024-08-15,CUST1084,PROD2035,1,0.22,422.36,570.186,444.74508000000003,115.30428000000002
ORD8231,2024-04-10,CUST1068,PROD2012,2,0.16,117.79,130.7469,219.65479200000001,21.767592000000008
ORD8232,2024-12-14,CUST1039,PROD2035,5,0.07,422.36,527.95,2454.9674999999997,490.9935000000001
ORD8233,2024-07-17,CUST1088,PROD2044,2,0.24,325.33,409.9158,623.072016,128.57041600000002
ORD8234,2023-09-28,CUST1072,PROD2019,8,0.18,126.81,161.0487,1056.479472,224.60587199999998
ORD8235,2023-09-22,CUST1081,PROD2029,5,0.25,244.76,291.26439999999997,1092.2414999999999,174.3914999999999
ORD8236,2023-07-01,CUST1049,PROD2010,5,0.25,406.42,463.31879999999995,1737.4454999999998,213.37049999999977
ORD8237,2025-01-18,CUST1078,PROD2029,3,0.04,244.76,325.5308,937.528704,232.61990400000002
ORD8238,2023-03-29,CUST1046,PROD2035,5,0.08,422.36,489.9376,2253.7129600000003,310.85695999999984
ORD8239,2022-10-23,CUST1094,PROD2048,6,0.28,989.6,1266.688,5472.09216,1197.0201600000003
ORD8240,2023-09-21,CUST1083,PROD2019,6,0.12,126.81,149.6358,790.0770239999999,120.52022399999993
ORD8241,2025-07-13,CUST1069,PROD2029,8,0.18,244.76,362.2448,2376.3258880000003,770.7002880000001
ORD8242,2023-10-26,CUST1056,PROD2014,9,0.08,477.42,634.9686,5257.540008000001,1304.5024080000003
ORD8243,2023-07-17,CUST1085,PROD2001,7,0.18,687.8,901.018,5171.843320000001,1223.8713200000004
ORD8244,2025-08-30,CUST1042,PROD2010,8,0.2,406.42,487.704,3121.3056,520.2176
ORD8245,2024-05-20,CUST1024,PROD2010,6,0.24,406.42,589.309,2687.2490399999997,833.9738399999999
ORD8246,2023-01-12,CUST1002,PROD2007,5,0.0,187.63,251.4242,1257.121,318.9710000000001
ORD8247,2022-07-20,CUST1032,PROD2004,5,0.05,908.21,1071.6878,5090.5170499999995,776.5195499999994
ORD8248,2024-11-20,CUST1033,PROD2032,2,0.18,262.85,362.733,594.8821200000001,163.80811999999997
ORD8249,2022-03-05,CUST1073,PROD2038,4,0.12,324.02,392.06419999999997,1380.0659839999998,239.51558399999996
ORD8250,2022-05-21,CUST1047,PROD2000,9,0.22,173.49,256.7652,1802.4917039999998,584.591904
ORD8251,2023-04-21,CUST1053,PROD2018,7,0.04,212.34,301.5228,2026.2332159999999,599.3084160000001
ORD8252,2023-04-26,CUST1023,PROD2028,8,0.29,689.03,957.7516999999999,5440.029655999999,1526.3392559999995
ORD8253,2025-08-29,CUST1027,PROD2022,9,0.01,754.42,844.9504000000001,7528.508064000001,806.6258640000009
ORD8254,2024-11-06,CUST1081,PROD2048,5,0.08,989.6,1286.48,5917.808,1365.6480000000001
ORD8255,2023-04-10,CUST1097,PROD2011,6,0.06,152.78,200.14180000000002,1128.7997520000001,267.1205520000001
ORD8256,2025-07-18,CUST1031,PROD2009,8,0.29,886.2,1231.818,6996.72624,1963.1102399999995
ORD8257,2023-07-16,CUST1091,PROD2029,2,0.13,244.76,315.7404,549.3882960000001,123.50589600000005
ORD8258,2024-04-13,CUST1035,PROD2002,7,0.15,112.22,139.15279999999998,827.9591599999999,160.2501599999999
ORD8259,2025-02-17,CUST1001,PROD2036,1,0.17,664.64,790.9215999999999,656.4649279999999,104.81372799999993
ORD8260,2024-04-25,CUST1088,PROD2036,4,0.18,664.64,837.4464,2746.8241920000005,566.8049920000002
ORD8261,2024-03-25,CUST1089,PROD2048,2,0.27,989.6,1217.208,1777.1236800000001,332.30768000000006
ORD8262,2023-06-01,CUST1002,PROD2047,5,0.25,291.98,379.574,1423.4025000000001,328.47749999999996
ORD8263,2024-03-18,CUST1058,PROD2033,6,0.29,508.96,743.0816,3165.527616,997.358016
ORD8264,2025-06-18,CUST1088,PROD2028,8,0.23,689.03,1019.7643999999999,6281.748704,2037.3239039999996
ORD8265,2024-06-15,CUST1064,PROD2011,1,0.19,152.78,177.2248,143.552088,19.80028799999999
ORD8266,2024-10-12,CUST1064,PROD2042,1,0.09,571.71,691.7691,629.509881,109.25378099999995
ORD8267,2023-12-01,CUST1092,PROD2045,4,0.13,774.06,859.2066,2990.038968,296.31016800000015
ORD8268,2025-02-26,CUST1031,PROD2045,1,0.09,774.06,1114.6463999999999,1014.3282239999999,309.93362399999995
ORD8269,2024-04-21,CUST1089,PROD2007,2,0.04,187.63,217.65079999999998,417.88953599999996,57.639935999999956
ORD8270,2024-04-10,CUST1098,PROD2032,8,0.12,262.85,375.8755,2646.16352,795.6995199999998
ORD8271,2025-10-31,CUST1045,PROD2047,3,0.14,291.98,402.9324,1039.565592,286.25719199999986
ORD8272,2022-03-11,CUST1032,PROD2039,3,0.1,813.79,1196.2712999999999,3229.9325099999996,1032.69951
ORD8273,2025-03-11,CUST1034,PROD2041,2,0.21,100.51,146.7446,231.856468,73.05066799999999
ORD8274,2024-03-27,CUST1024,PROD2024,8,0.09,968.94,1327.4478000000001,9663.819984000002,2609.936784000001
ORD8275,2022-09-11,CUST1088,PROD2001,9,0.12,687.8,832.2379999999999,6591.32496,1143.94896
ORD8276,2025-01-17,CUST1068,PROD2008,3,0.02,607.17,910.7549999999999,2677.6196999999993,892.5398999999998
ORD8277,2022-12-29,CUST1012,PROD2035,5,0.07,422.36,527.95,2454.9674999999997,490.9935000000001
ORD8278,2022-05-13,CUST1007,PROD2022,7,0.24,754.42,995.8344,5297.839008,1284.324608
ORD8279,2022-02-16,CUST1085,PROD2037,2,0.19,624.76,749.712,1214.5334400000002,202.42224000000002
ORD8280,2024-07-20,CUST1066,PROD2036,6,0.13,664.64,857.3856,4475.552831999999,1006.1320319999999
ORD8281,2023-10-17,CUST1005,PROD2019,5,0.06,126.81,140.75910000000002,661.56777,65.56077000000008
ORD8282,2025-01-06,CUST1078,PROD2030,8,0.14,895.43,1235.6933999999999,8501.570591999998,2341.0121919999997
ORD8283,2023-09-14,CUST1029,PROD2017,1,0.19,604.3,670.773,543.32613,53.84313000000006
ORD8284,2022-12-26,CUST1086,PROD2038,4,0.13,324.02,479.54959999999994,1668.8326079999997,541.2430079999998
ORD8285,2024-09-24,CUST1041,PROD2029,7,0.11,244.76,318.188,1982.3112399999998,457.45644
ORD8286,2025-11-25,CUST1065,PROD2021,1,0.1,462.61,684.6628000000001,616.1965200000001,199.84752000000006
ORD8287,2023-02-21,CUST1067,PROD2028,5,0.01,689.03,840.6166,4161.05217,750.3536699999999
ORD8288,2024-11-08,CUST1023,PROD2041,1,0.01,100.51,137.69870000000003,136.32171300000002,36.816813000000025
ORD8289,2025-06-21,CUST1070,PROD2033,2,0.1,508.96,687.096,1236.7728,320.64480000000003
ORD8290,2022-10-21,CUST1023,PROD2003,7,0.19,338.67,443.65770000000003,2515.5391590000004,595.2802590000001
ORD8291,2023-10-08,CUST1036,PROD2038,1,0.01,324.02,427.7064,423.429336,102.649536
ORD8292,2023-07-17,CUST1030,PROD2028,8,0.09,689.03,950.8613999999999,6922.270992,1906.1325919999995
ORD8293,2024-01-23,CUST1098,PROD2009,3,0.19,886.2,1125.4740000000002,2734.9018200000005,581.4358200000003
ORD8294,2025-02-08,CUST1065,PROD2048,2,0.16,989.6,1335.96,2244.4128,581.8848
ORD8295,2024-06-11,CUST1069,PROD2036,9,0.23,664.64,844.0928,5849.563104000001,1243.6079040000002
ORD8296,2025-06-18,CUST1033,PROD2006,6,0.13,823.36,1169.1712,6103.0736640000005,1805.1344639999998
ORD8297,2022-06-30,CUST1095,PROD2014,6,0.25,477.42,668.388,3007.746,859.356
ORD8298,2025-03-03,CUST1013,PROD2008,1,0.22,607.17,777.1776,606.198528,132.60592800000003
ORD8299,2022-05-30,CUST1047,PROD2013,8,0.02,874.42,1189.2112,9323.415808,2467.963008
ORD8300,2023-11-23,CUST1079,PROD2004,5,0.09,908.21,1017.1952000000001,4628.238160000001,495.8826600000004
ORD8301,2022-03-26,CUST1012,PROD2004,3,0.14,908.21,1353.2329,3491.340882,1148.159082
ORD8302,2023-10-12,CUST1058,PROD2015,3,0.05,992.43,1369.5533999999998,3903.227189999999,1074.8016899999993
ORD8303,2023-01-04,CUST1014,PROD2046,7,0.18,428.69,630.1743,3617.2004820000006,1156.519882
ORD8304,2022-10-26,CUST1012,PROD2036,4,0.3,664.64,937.1424,2623.9987199999996,763.0067199999999
ORD8305,2025-03-14,CUST1061,PROD2045,9,0.05,774.06,952.0937999999999,8140.401989999999,1522.1889899999994
ORD8306,2024-03-17,CUST1062,PROD2015,6,0.25,992.43,1399.3263,6296.96835,1831.0333500000002
ORD8307,2025-08-02,CUST1055,PROD2008,3,0.05,607.17,910.7549999999999,2595.6517499999995,865.2172499999997
ORD8308,2025-10-17,CUST1044,PROD2012,8,0.2,117.79,148.4154,949.8585600000001,196.00256000000002
ORD8309,2025-09-06,CUST1066,PROD2010,8,0.07,406.42,528.346,3930.8942399999996,907.1294399999998
ORD8310,2024-04-24,CUST1056,PROD2003,7,0.24,338.67,467.3646,2486.379672,684.6552719999999
ORD8311,2024-05-30,CUST1078,PROD2044,8,0.14,325.33,409.9158,2820.220704,581.9503040000001
ORD8312,2025-11-22,CUST1031,PROD2018,9,0.07,212.34,290.9058,2434.8815459999996,657.5957459999998
ORD8313,2022-07-24,CUST1064,PROD2013,8,0.21,874.42,1197.9554,7571.078128000001,2044.7437280000006
ORD8314,2022-12-22,CUST1072,PROD2032,5,0.03,262.85,344.3335000000001,1670.0174750000003,395.1949750000002
ORD8315,2023-12-09,CUST1053,PROD2045,1,0.19,774.06,1014.0186,821.3550660000001,194.36646600000006
ORD8316,2024-03-04,CUST1044,PROD2015,9,0.2,992.43,1131.3701999999998,8145.865439999999,1000.3694399999994
ORD8317,2022-06-07,CUST1037,PROD2023,7,0.07,224.48,255.90719999999996,1665.9558719999998,204.5910719999998
ORD8318,2024-09-05,CUST1017,PROD2027,4,0.08,941.89,1054.9168000000002,3882.093824000001,415.9386240000008
ORD8319,2023-12-07,CUST1015,PROD2013,3,0.01,874.42,1241.6763999999998,3687.7789079999993,1090.7515079999998
ORD8320,2025-06-10,CUST1064,PROD2043,4,0.25,301.26,430.80179999999996,1292.4053999999999,388.6253999999999
ORD8321,2023-02-10,CUST1087,PROD2011,4,0.17,152.78,184.8638,613.747816,106.51821599999998
ORD8322,2025-09-02,CUST1033,PROD2003,3,0.13,338.67,419.9508,1096.071588,212.142888
ORD8323,2024-06-14,CUST1047,PROD2015,9,0.18,992.43,1488.645,10986.200100000002,3662.0667000000008
ORD8324,2022-03-17,CUST1049,PROD2021,6,0.25,462.61,587.5147000000001,2643.81615,562.0711500000002
ORD8325,2025-02-06,CUST1089,PROD2049,4,0.22,779.77,1037.0941,3235.733592,802.8511920000002
ORD8326,2025-08-22,CUST1044,PROD2000,9,0.1,173.49,209.9229,1700.3754900000001,295.10648999999995
ORD8327,2023-09-12,CUST1080,PROD2031,8,0.23,277.75,313.85749999999996,1933.3621999999998,222.42219999999975
ORD8328,2025-03-04,CUST1052,PROD2023,3,0.24,224.48,305.2928,696.067584,184.25318400000003
ORD8329,2024-06-03,CUST1055,PROD2044,8,0.0,325.33,484.7417,3877.9336,1275.2936
ORD8330,2024-01-16,CUST1000,PROD2033,2,0.06,508.96,661.648,1243.89824,287.0534400000001
ORD8331,2022-06-07,CUST1010,PROD2015,1,0.13,992.43,1300.0833,1131.072471,267.65837100000005
ORD8332,2025-04-06,CUST1049,PROD2011,8,0.15,152.78,210.8364,1433.68752,394.78351999999995
ORD8333,2023-10-10,CUST1005,PROD2022,2,0.25,754.42,950.5691999999999,1425.8537999999999,294.2237999999999
ORD8334,2024-12-09,CUST1034,PROD2013,5,0.15,874.42,1005.5829999999999,4273.727749999999,557.4427499999996
ORD8335,2023-09-20,CUST1023,PROD2039,5,0.11,813.79,1171.8575999999998,5214.766319999999,1593.4008199999994
ORD8336,2023-09-29,CUST1045,PROD2002,5,0.28,112.22,130.1752,468.63071999999994,64.63871999999996
ORD8337,2025-07-28,CUST1029,PROD2020,9,0.12,235.95,299.6565,2373.27948,504.55548000000005
ORD8338,2025-07-13,CUST1039,PROD2013,4,0.06,874.42,1101.7692,4142.652192,854.832992
ORD8339,2024-08-21,CUST1019,PROD2037,8,0.18,624.76,880.9115999999999,5778.7800959999995,1680.3544959999995
ORD8340,2024-04-11,CUST1050,PROD2027,6,0.07,941.89,1064.3356999999999,5938.993205999999,683.2470059999993
ORD8341,2025-10-28,CUST1017,PROD2047,4,0.14,291.98,341.6166,1175.161104,170.74990399999996
ORD8342,2025-04-16,CUST1000,PROD2000,4,0.03,173.49,215.1276,834.6950879999999,161.55388799999997
ORD8343,2025-09-08,CUST1077,PROD2036,4,0.27,664.64,870.6784,2542.380928,601.6321280000001
ORD8344,2025-09-26,CUST1020,PROD2046,5,0.04,428.69,497.2804,2386.94592,329.23391999999996
ORD8345,2022-10-12,CUST1036,PROD2027,1,0.1,941.89,1365.7404999999999,1229.16645,381.4654499999999
ORD8346,2022-06-02,CUST1041,PROD2038,8,0.08,324.02,379.10339999999997,2790.201024,405.4138239999999
ORD8347,2023-10-02,CUST1041,PROD2007,8,0.21,187.63,242.0427,1529.7098640000002,343.88826400000005
ORD8348,2022-06-22,CUST1069,PROD2015,4,0.04,992.43,1161.1430999999998,4458.789503999999,647.8583039999993
ORD8349,2023-02-28,CUST1025,PROD2040,7,0.27,508.87,666.6197000000001,3406.426667,806.1009670000003
ORD8350,2022-04-24,CUST1055,PROD2039,3,0.2,813.79,1009.0995999999999,2421.83904,468.74303999999984
ORD8351,2022-07-12,CUST1006,PROD2012,9,0.25,117.79,153.127,1033.60725,238.52475
ORD8352,2022-01-19,CUST1034,PROD2008,9,0.16,607.17,868.2530999999999,6563.993435999999,1973.7882359999994
ORD8353,2025-09-16,CUST1053,PROD2046,1,0.24,428.69,608.7398,462.64224799999994,136.83784799999995
ORD8354,2023-09-19,CUST1097,PROD2025,9,0.06,667.43,787.5673999999999,6662.820203999999,1016.3624039999996
ORD8355,2023-01-22,CUST1033,PROD2032,7,0.21,262.85,346.96200000000005,1918.6998600000004,465.1393600000001
ORD8356,2023-12-04,CUST1081,PROD2005,3,0.28,922.45,1374.4505000000001,2968.8130800000004,976.3210800000002
ORD8357,2025-10-22,CUST1081,PROD2032,1,0.15,262.85,375.8755,319.494175,96.07167499999997
ORD8358,2022-10-25,CUST1083,PROD2044,5,0.23,325.33,461.9686,1778.57911,526.05861
ORD8359,2022-03-12,CUST1073,PROD2042,1,0.19,571.71,686.052,555.70212,92.61702
ORD8360,2024-10-29,CUST1050,PROD2041,6,0.28,100.51,140.714,607.8844799999999,173.68127999999996
ORD8361,2025-07-20,CUST1004,PROD2028,8,0.03,689.03,999.0935,7752.96556,2406.0927599999995
ORD8362,2023-08-16,CUST1072,PROD2010,1,0.05,406.42,520.2176000000001,494.20672,108.10772000000004
ORD8363,2025-07-06,CUST1056,PROD2023,9,0.21,224.48,296.3136,2106.7896960000003,510.7368960000002
ORD8364,2023-02-08,CUST1003,PROD2032,4,0.28,262.85,336.44800000000004,968.9702400000001,211.96224000000004
ORD8365,2025-09-14,CUST1080,PROD2007,1,0.15,187.63,225.15599999999998,191.38259999999997,31.897099999999984
ORD8366,2025-02-03,CUST1095,PROD2004,2,0.14,908.21,1307.8224,2249.454528,687.3333279999999
ORD8367,2023-12-29,CUST1078,PROD2046,9,0.05,428.69,540.1494,4618.27737,952.97787
ORD8368,2022-02-15,CUST1057,PROD2013,3,0.11,874.42,979.3504,2614.8655679999997,280.1641680000002
ORD8369,2025-08-05,CUST1017,PROD2046,5,0.25,428.69,535.8625,2009.484375,401.8968749999998
ORD8370,2025-12-18,CUST1032,PROD2041,7,0.03,100.51,117.5967,798.4815929999999,116.01869299999996
ORD8371,2023-01-22,CUST1098,PROD2031,2,0.02,277.75,355.52,696.8191999999999,152.42919999999995
ORD8372,2023-07-22,CUST1090,PROD2022,3,0.02,754.42,912.8481999999999,2683.7737079999997,465.77890799999983
ORD8373,2024-06-11,CUST1046,PROD2039,1,0.26,813.79,1196.2712999999999,885.2407619999999,283.03616199999993
ORD8374,2025-02-16,CUST1036,PROD2033,3,0.18,508.96,646.3792,1590.092832,338.051232
ORD8375,2022-01-17,CUST1087,PROD2029,8,0.27,244.76,286.3692,1672.3961279999999,242.9977279999999
ORD8376,2024-01-29,CUST1064,PROD2039,6,0.04,813.79,1106.7544,6374.905344000001,1687.4749440000003
ORD8377,2023-04-01,CUST1083,PROD2017,4,0.12,604.3,743.289,2616.37728,489.24128000000013
ORD8378,2022-12-03,CUST1017,PROD2033,4,0.19,508.96,743.0816,2407.5843840000002,758.553984
ORD8379,2023-01-27,CUST1030,PROD2022,9,0.08,754.42,1018.467,8432.90676,2186.3091600000002
ORD8380,2025-03-23,CUST1063,PROD2042,6,0.12,571.71,851.8479000000001,4497.756912000001,1479.1281120000003
ORD8381,2023-03-18,CUST1047,PROD2009,4,0.01,886.2,1045.716,4141.03536,631.6833599999994
ORD8382,2025-07-01,CUST1030,PROD2008,4,0.0,607.17,880.3965,3521.586,1092.906
ORD8383,2025-08-31,CUST1022,PROD2013,7,0.19,874.42,1250.4206,7089.8848020000005,2131.923402
ORD8384,2025-03-15,CUST1062,PROD2010,6,0.28,406.42,601.5016,2598.4869120000003,842.7525120000003
ORD8385,2022-02-26,CUST1007,PROD2024,1,0.3,968.94,1230.5538000000001,861.3876600000001,183.12966000000006
ORD8386,2022-12-19,CUST1050,PROD2012,7,0.26,117.79,171.9734,890.8222119999999,280.67001199999993
ORD8387,2024-10-07,CUST1085,PROD2028,3,0.3,689.03,1012.8740999999999,2127.0356099999995,680.0726099999998
ORD8388,2024-05-26,CUST1038,PROD2012,4,0.12,117.79,146.05960000000002,514.1297920000001,99.50899200000003
ORD8389,2025-08-10,CUST1089,PROD2046,5,0.29,428.69,621.6005,2206.681775,684.832275
ORD8390,2023-12-13,CUST1043,PROD2026,5,0.03,191.81,241.6806,1172.15091,241.87240999999997
ORD8391,2024-08-12,CUST1036,PROD2022,4,0.28,754.42,1048.6437999999998,3020.0941439999992,847.3645439999996
ORD8392,2024-11-05,CUST1082,PROD2047,2,0.05,291.98,321.17800000000005,610.2382000000001,55.47620000000006
ORD8393,2023-06-17,CUST1082,PROD2036,5,0.06,664.64,770.9824,3623.6172799999995,499.80927999999994
ORD8394,2022-10-29,CUST1069,PROD2031,3,0.26,277.75,336.0775,746.09205,129.48704999999998
ORD8395,2024-03-12,CUST1047,PROD2039,1,0.28,813.79,1188.1334,855.4560479999999,269.527248
ORD8396,2022-08-15,CUST1054,PROD2010,4,0.05,406.42,503.9608,1915.0510399999998,370.65503999999993
ORD8397,2022-04-09,CUST1094,PROD2040,2,0.19,508.87,737.8615,1195.33563,370.96623
ORD8398,2022-03-24,CUST1046,PROD2007,9,0.04,187.63,277.69239999999996,2399.2623359999993,778.1391359999998
ORD8399,2022-05-14,CUST1014,PROD2016,9,0.19,178.28,249.59199999999998,1819.5256800000002,519.86448
ORD8400,2022-12-19,CUST1038,PROD2009,8,0.14,886.2,1178.6460000000002,8109.084480000001,2012.0284800000009
ORD8401,2025-06-01,CUST1024,PROD2036,3,0.16,664.64,731.104,1842.3820799999999,167.48928000000012
ORD8402,2024-06-01,CUST1082,PROD2037,4,0.07,624.76,862.1687999999999,3207.2679359999993,883.1607359999997
ORD8403,2023-02-25,CUST1062,PROD2008,9,0.19,607.17,734.6756999999999,5355.785852999999,929.5165529999996
ORD8404,2023-10-02,CUST1074,PROD2009,3,0.21,886.2,1010.2679999999999,2394.3351599999996,294.0411599999997
ORD8405,2022-04-30,CUST1026,PROD2036,1,0.2,664.64,897.264,717.8112000000001,186.09920000000002
ORD8406,2022-08-13,CUST1017,PROD2041,3,0.19,100.51,128.6528,312.62630400000006,68.38700400000002
ORD8407,2024-02-06,CUST1042,PROD2038,1,0.21,324.02,369.3828,291.812412,35.836611999999995
